sparrow, 90, 24
sparrow, 20, 57
sparrow, 17, 26
sparrow, 25, 24
sparrow, 68, 10
sparrow, 15, 28
sparrow, 10, 8
sparrow, 12, 21
sparrow, 10, 15
sparrow, 29, 161
sparrow, 21, 1
sparrow, 40, 1
sparrow, 319, 32
sparrow, 32, 7
sparrow, 69, 8
sparrow, 45, 30
sparrow, 44, 0
sparrow, 17, 0
sparrow, 12, 11
sparrow, 78, 17
sparrow, 16, 30
sparrow, 21, 11
sparrow, 58, 79
sparrow, 15, 19
sparrow, 103, 7
sparrow, 22, 10
sparrow, 15, 9
sparrow, 23, 3
sparrow, 56, 36
sparrow, 13, 0
sparrow, 78, 4
sparrow, 10, 51
sparrow, 14, 6
sparrow, 10, 6
sparrow, 28, 6
sparrow, 20, 17
sparrow, 11, 6
sparrow, 21, 1
sparrow, 12, 21
sparrow, 20, 0
sparrow, 14, 14
sparrow, 30, 34
sparrow, 14, 10
sparrow, 18, 54
sparrow, 26, 0
sparrow, 28, 28
sparrow, 31, 6
sparrow, 89, 51
sparrow, 12, 18
sparrow, 14, 12
sparrow, 14, 25
sparrow, 24, 0
sparrow, 27, 20
sparrow, 73, 5
sparrow, 19, 46
sparrow, 15, 29
sparrow, 26, 3
sparrow, 13, 8
sparrow, 25, 15
sparrow, 22, 6
sparrow, 102, 7
sparrow, 25, 28
sparrow, 11, 63
sparrow, 10, 8
sparrow, 19, 15
sparrow, 10, 10
sparrow, 31, 6
sparrow, 23, 5
sparrow, 126, 18
sparrow, 39, 2
sparrow, 14, 9
sparrow, 15, 84
sparrow, 11, 23
sparrow, 34, 3
sparrow, 16, 43
sparrow, 10, 0
sparrow, 128, 88
sparrow, 26, 4
sparrow, 10, 4
sparrow, 39, 15
sparrow, 18, 13
sparrow, 15, 6
sparrow, 14, 15
sparrow, 51, 134
sparrow, 51, 90
sparrow, 25, 57
sparrow, 21, 17
sparrow, 107, 2
sparrow, 71, 109
sparrow, 16, 3
sparrow, 23, 6
sparrow, 159, 1
sparrow, 20, 16
sparrow, 11, 1
sparrow, 40, 62
sparrow, 13, 4
sparrow, 20, 6
sparrow, 12, 39
sparrow, 11, 33
sparrow, 25, 69
sparrow, 24, 25
sparrow, 20, 6
sparrow, 10, 278
sparrow, 56, 48
sparrow, 78, 69
sparrow, 13, 3
sparrow, 18, 2
sparrow, 17, 54
sparrow, 15, 102
sparrow, 120, 0
sparrow, 16, 24
sparrow, 28, 4
sparrow, 67, 21
sparrow, 63, 22
sparrow, 30, 55
sparrow, 11, 3
sparrow, 23, 2
sparrow, 86, 5
sparrow, 37, 5
sparrow, 11, 0
sparrow, 11, 147
sparrow, 99, 7
sparrow, 24, 28
sparrow, 36, 88
sparrow, 39, 148
sparrow, 13, 0
sparrow, 11, 1
sparrow, 20, 16
sparrow, 15, 1
sparrow, 42, 15
sparrow, 131, 5
sparrow, 82, 11
sparrow, 80, 31
sparrow, 11, 36
sparrow, 27, 0
sparrow, 20, 29
sparrow, 11, 2
sparrow, 80, 0
sparrow, 11, 82
sparrow, 33, 33
sparrow, 98, 20
sparrow, 195, 18
sparrow, 10, 39
sparrow, 10, 9
sparrow, 33, 33
sparrow, 62, 21
sparrow, 31, 13
sparrow, 14, 74
sparrow, 19, 30
sparrow, 203, 1
sparrow, 182, 30
sparrow, 21, 4
sparrow, 31, 2
sparrow, 31, 0
sparrow, 27, 20
sparrow, 60, 20
sparrow, 18, 76
sparrow, 16, 16
sparrow, 31, 186
sparrow, 38, 45
sparrow, 100, 39
sparrow, 10, 8
sparrow, 10, 9
sparrow, 38, 33
sparrow, 14, 1
sparrow, 38, 2
sparrow, 67, 26
sparrow, 11, 9
sparrow, 456, 16
sparrow, 208, 30
sparrow, 18, 104
sparrow, 61, 14
sparrow, 11, 5
sparrow, 28, 174
sparrow, 15, 13
sparrow, 13, 0
sparrow, 13, 23
sparrow, 11, 19
sparrow, 32, 0
sparrow, 12, 3
sparrow, 53, 3
sparrow, 14, 14
sparrow, 43, 8
sparrow, 62, 5
sparrow, 10, 2
sparrow, 11, 1
sparrow, 228, 26
sparrow, 18, 0
sparrow, 18, 24
sparrow, 12, 20
sparrow, 48, 2
sparrow, 10, 46
sparrow, 11, 9
sparrow, 13, 31
sparrow, 12, 4
sparrow, 37, 0
sparrow, 15, 57
sparrow, 10, 0
sparrow, 63, 7
sparrow, 110, 38
sparrow, 13, 12
sparrow, 15, 43
sparrow, 24, 4
sparrow, 29, 14
sparrow, 14, 1
sparrow, 110, 22
sparrow, 90, 8
sparrow, 20, 6
sparrow, 349, 72
sparrow, 10, 5
sparrow, 32, 52
sparrow, 17, 13
sparrow, 96, 19
sparrow, 14, 21
sparrow, 296, 14
sparrow, 14, 124
sparrow, 14, 5
sparrow, 12, 8
sparrow, 61, 5
sparrow, 66, 34
sparrow, 191, 8
sparrow, 15, 1
sparrow, 22, 5
sparrow, 21, 11
sparrow, 31, 35
sparrow, 20, 9
sparrow, 492, 11
sparrow, 79, 42
sparrow, 31, 9
sparrow, 13, 0
sparrow, 26, 19
sparrow, 21, 2
sparrow, 33, 43
sparrow, 45, 24
sparrow, 31, 65
sparrow, 19, 1
sparrow, 90, 16
sparrow, 117, 41
sparrow, 17, 80
sparrow, 12, 13
sparrow, 35, 52
sparrow, 18, 1
sparrow, 26, 55
sparrow, 78, 286
sparrow, 19, 23
sparrow, 152, 80
sparrow, 47, 9
sparrow, 25, 2
sparrow, 14, 35
sparrow, 17, 21
sparrow, 40, 7
sparrow, 15, 1
sparrow, 10, 17
sparrow, 22, 44
sparrow, 12, 31
sparrow, 33, 7
sparrow, 25, 3
sparrow, 40, 53
sparrow, 13, 0
sparrow, 180, 48
sparrow, 99, 38
sparrow, 13, 3
sparrow, 54, 127
sparrow, 40, 8
sparrow, 86, 27
sparrow, 35, 44
sparrow, 15, 42
sparrow, 145, 18
sparrow, 826, 23
sparrow, 19, 1
sparrow, 14, 7
sparrow, 17, 10
sparrow, 130, 15
sparrow, 61, 116
sparrow, 20, 56
sparrow, 83, 11
sparrow, 113, 43
sparrow, 206, 16
sparrow, 120, 36
sparrow, 87, 3
sparrow, 35, 3
sparrow, 51, 5
sparrow, 12, 29
sparrow, 13, 28
sparrow, 15, 2
sparrow, 89, 0
sparrow, 19, 43
sparrow, 16, 9
sparrow, 14, 7
sparrow, 33, 28
sparrow, 17, 7
sparrow, 51, 28
sparrow, 24, 40
sparrow, 162, 13
sparrow, 20, 0
sparrow, 20, 2
sparrow, 58, 5
sparrow, 16, 28
sparrow, 48, 43
sparrow, 172, 246
sparrow, 481, 99
sparrow, 21, 3
sparrow, 33, 136
sparrow, 11, 12
sparrow, 36, 10
sparrow, 33, 28
sparrow, 21, 50
sparrow, 27, 14
sparrow, 124, 18
sparrow, 11, 3
sparrow, 37, 1
sparrow, 23, 0
sparrow, 17, 5
sparrow, 97, 0
sparrow, 13, 5
sparrow, 16, 27
sparrow, 24, 8
sparrow, 11, 38
sparrow, 24, 15
sparrow, 32, 18
sparrow, 304, 37
sparrow, 15, 5
sparrow, 23, 0
sparrow, 36, 50
sparrow, 25, 961
sparrow, 84, 0
sparrow, 628, 5
sparrow, 23, 2
sparrow, 56, 0
sparrow, 13, 7
sparrow, 73, 19
sparrow, 83, 14
sparrow, 15, 5
sparrow, 16, 4
sparrow, 241, 18
sparrow, 62, 2
sparrow, 15, 3
sparrow, 22, 19
sparrow, 72, 26
sparrow, 23, 3
sparrow, 20, 2
sparrow, 23, 8
sparrow, 10, 1
sparrow, 16, 6
sparrow, 12, 1
sparrow, 29, 94
sparrow, 24, 22
sparrow, 25, 61
sparrow, 13, 4
sparrow, 146, 31
sparrow, 65, 61
sparrow, 40, 34
sparrow, 85, 5
sparrow, 61, 33
sparrow, 11, 3
sparrow, 10, 11
sparrow, 12, 0
sparrow, 109, 0
sparrow, 12, 88
sparrow, 12, 8
sparrow, 23, 1
sparrow, 22, 2
sparrow, 10, 45
sparrow, 13, 4
sparrow, 43, 18
sparrow, 13, 3
sparrow, 89, 21
sparrow, 43, 5
sparrow, 23, 1
sparrow, 13, 0
sparrow, 42, 5
sparrow, 29, 0
sparrow, 24, 41
sparrow, 55, 10
sparrow, 13, 0
sparrow, 10, 10
sparrow, 25, 20
sparrow, 58, 202
sparrow, 56, 0
sparrow, 17, 5
